"periodo_evasao";"id_aluno";"codigo_curso";"periodo_ingressao";"codigo_ingressao";"codigo_evasao";"nota_ingressao";"naturalidade";"estado";"tipo_ensino";"cotista";"ano_nascimento";"genero";"matricula"
2007.1;4186271429;12205100;2001.2;1;1;671;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";101220063
2007.1;4723656499;12205100;2001.2;1;1;681;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";101220029
2007.1;4423036452;12205100;2001.2;1;1;680;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";101220032
2007.1;4183384427;12205100;2001.2;1;1;674;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";101220045
2007.1;4184520405;12205100;2001.2;1;1;674;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";101220047
2007.1;4184005470;12205100;2001.2;1;1;670;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";101220067
2007.1;4520504481;12205100;2001.2;1;1;675;"CAMPINA GRANDE";"PB";NA;NA;1983;"M";101220051
2007.1;3908478448;12205100;2001.2;1;1;673;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";101220056
2007.1;4425736427;12205100;2001.2;1;1;677;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";101220059
2007.1;87639432391;12205100;2001.2;1;1;672;"CAMPO MAIOR";"PI";NA;NA;1982;"M";101220050
2007.1;81758359315;12205100;2001.2;1;1;677;"GOIÂNIA";"GO";NA;NA;1980;"M";101220049
2007.1;1258157438;41410100;2001.2;1;1;515;"CAMPO GRANDE";"MS";NA;NA;1983;"F";401240016
2007.1;61709697334;12205100;2001.2;1;1;670;"ICÓ";"CE";NA;NA;1980;"M";101220066
2007.1;5169287402;12205100;2001.2;1;1;675;"FORTALEZA";"CE";NA;NA;1981;"F";101220060
2007.1;2993974408;21316110;2001.2;12;1;373;NA;NA;NA;NA;1900;"M";201230171
2007.1;75294346400;21316110;2001.2;12;1;495;NA;NA;NA;NA;1900;"M";201230173
2007.1;62306960372;12205100;2001.2;1;1;679;"BREJO SANTO";"CE";NA;NA;1980;"F";101220036
2007.1;97104639349;12205100;2001.2;1;1;679;"VÁRZEA ALEGRE";"CE";NA;NA;1984;"M";101220038
2007.1;92632629349;12205100;2001.2;1;1;673;"ARACAJU";"SE";NA;NA;1981;"F";101220048
2007.1;4104281409;11126100;2001.2;1;1;470;"POMBAL";"PB";NA;NA;1978;"F";101210195
2007.1;2858972419;15122100;2001.2;1;1;495;"COREMAS";"PB";NA;NA;1979;"M";101210083
2007.1;3988518409;15122100;2001.2;1;1;503;"CAMPINA GRANDE";"PB";NA;NA;1981;"M";101210072
2007.1;4425745418;13304200;2001.2;1;1;485;"CAMPINA GRANDE";"PB";NA;NA;1980;"F";101230106
2007.1;4412379400;12205100;2001.2;1;1;670;"RIO DE JANEIRO";"RJ";NA;NA;1982;"F";101220068
2007.1;446020648;13317100;2001.2;1;1;568;"NATAL";"RN";NA;NA;1980;"F";101230189
2007.1;1092292403;41410100;2001.2;1;1;514;"NATAL";"RN";NA;NA;1982;"F";401240018
2007.1;967553423;12205100;2001.2;1;1;673;"NATAL";"RN";NA;NA;1981;"F";101220053
2007.1;3254856406;21309110;2002.1;1;1;440.1;"CAJAZEIRAS";"PB";NA;NA;1981;"M";202130037
2007.1;6211663497;11107110;2002.1;1;1;524.7;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";102110083
2007.1;4975469499;15127100;2002.1;1;1;482.1;"POMBAL";"PB";NA;NA;1981;"M";102110322
2007.1;2581963433;11107110;2002.1;1;1;506.2;"PATOS";"PB";NA;NA;1977;"M";102110090
2007.1;5004857474;13304100;2002.1;1;1;486;"ESPERANÇA";"PB";NA;NA;1982;"F";102130210
2007.1;2733697412;15121100;2002.1;1;1;514;"JOÃO PESSOA";"PB";NA;NA;1977;"M";102110435
2007.1;5069078488;41410100;2002.1;1;1;515;"JOÃO PESSOA";"PB";NA;NA;1985;"M";402140047
2007.1;3449101480;41410100;2002.1;1;1;549;"MOSSORÓ";"RN";NA;NA;1980;"M";402140023
2007.1;89291212415;11107210;2002.1;12;1;640;"AREIAL";"PB";NA;NA;1969;"M";102110398
2007.1;4768277446;15108100;2002.1;1;1;529;"PALMEIRA DOS ÍNDIOS";"AL";NA;NA;1985;"M";102110118
2007.1;2860553410;11107110;2002.1;1;1;553.2;"MACEIÓ";"AL";NA;NA;1978;"M";102110077
2007.1;5120492460;15122100;2002.1;1;1;515.7;"SALGADINHO";"PB";NA;NA;1982;"F";102110199
2007.1;4238048474;21309110;2002.1;1;1;442.5;"SÃO JOSÉ DE PIRANHAS";"PB";NA;NA;1981;"F";202130033
2007.1;5098362407;21309110;2002.1;1;1;442.1;"ANTENOR NAVARRO";"PB";NA;NA;1982;"F";202130034
2007.1;4646741407;11126100;2002.1;1;1;607.8;"FRANÇA";"SP";NA;NA;1984;"F";102110291
2007.1;5389426495;11128100;2002.1;1;1;623.5;"CATOLÉ DO ROCHA";"PB";NA;NA;1985;"F";102110340
2007.1;31020417870;11126100;2002.1;1;1;526.1;"MOGI GUACU";"SP";NA;NA;1983;"M";102110302
2007.1;5068451410;13309110;2002.1;1;1;523.5;"QUEIMADAS";"PB";NA;NA;1983;"F";102130108
2007.1;4135454402;41410100;2002.1;1;1;536.5;"POMBAL";"PB";NA;NA;1982;"M";402140033
2007.1;5204754458;41410100;2002.1;1;1;535.3;"RECIFE";"PE";NA;NA;1984;"M";402140035
2007.1;5235781481;11126100;2002.1;1;1;626.3;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";102110290
2007.1;4194803400;13309110;2002.1;1;1;490.2;"CAMPINA GRANDE";"PB";NA;NA;1980;"F";102130123
2007.1;5011564452;13309110;2002.1;1;1;528.2;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";102130105
2007.1;5101455407;11126100;2002.1;1;1;502.8;"CAMPINA GRANDE";"PB";NA;NA;1984;"F";102110313
2007.1;5382828431;11128100;2002.1;1;1;562.6;"CAMPINA GRANDE";"PB";NA;NA;1981;"F";102110343
2007.1;5342774462;11128100;2002.1;1;1;476.3;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";102110378
2007.1;1215901437;15127100;2002.1;1;1;529;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";102110397
2007.1;1221483471;11107210;2002.1;1;1;555;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";102110390
2007.1;5216387471;14102100;2002.1;1;1;643.1;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";102110013
2007.1;4533956432;11124100;2002.1;1;1;606.2;"AREIA";"PB";NA;NA;1982;"M";102110260
2007.1;29496446434;13309110;2002.1;12;1;593;"ALAGOA NOVA";"PB";NA;NA;1959;"F";102130227
2007.1;5231364479;41410100;2002.1;1;1;532;"NATAL";"RN";NA;NA;1984;"M";402140038
2007.1;1195394462;14102100;2002.2;1;1;605.8;"BOA VISTA";"RR";NA;NA;1981;"M";102210005
2007.1;3526257400;21309210;2002.2;12;1;341;"SÃO JOSÉ DA LAGOA TAPADA";"PB";NA;NA;1976;"F";202230133
2007.1;503548545;41410100;2002.2;1;1;472;"PATOS";"PB";NA;NA;1984;"F";402240037
2007.1;4413462432;14102100;2002.2;1;1;579.7;"TERESINA";"PI";NA;NA;1983;"M";102210035
2007.1;1366155467;14102100;2002.2;1;1;599.6;"CARUARU";"PE";NA;NA;1986;"M";102210014
2007.1;75083680297;41410100;2002.2;1;1;489.5;"MACAPÁ";"AP";NA;NA;1983;"F";402240019
2007.1;8264086721;13304200;2002.2;1;1;475.8;"RIO DE JANEIRO";"RJ";NA;NA;1979;"M";102230101
2007.1;1078393508;41410100;2002.2;1;1;490.5;"IRECÊ";"BA";NA;NA;1983;"F";402240017
2007.1;5231439401;41410100;2002.2;1;1;494.6;"SOUSA";"PB";NA;NA;1982;"M";402240013
2007.1;88613054404;15122100;2002.2;1;1;472.5;"CAMPINA GRANDE";"PB";NA;NA;1972;"F";102210090
2007.1;4037100495;13317100;2002.2;1;1;541.8;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";102230201
2007.1;4793174450;41410100;2002.2;1;1;500.6;"CAMPINA GRANDE";"PB";NA;NA;1983;"M";402240008
2007.1;5180405424;14102100;2002.2;1;1;593.6;"CAMPINA GRANDE";"PB";NA;NA;1983;"F";102210022
2007.1;4269109408;21309210;2002.2;1;1;454.2;"CAJAZEIRAS";"PB";NA;NA;1978;"F";202230028
2007.1;4912059455;14102100;2003.1;1;1;657.1;"PONTA PORÃ";"MS";NA;NA;1984;"M";103110021
2007.1;5906098402;41403100;2003.1;1;1;467.5;"JOÃO PESSOA";"PB";NA;NA;1984;"F";403140005
2007.1;5529542417;41403100;2003.1;1;1;458.2;"PATOS";"PB";NA;NA;1986;"F";403140006
2007.1;1466484551;14102100;2003.1;1;1;614;"ARACAJU";"SE";NA;NA;1984;"M";103110414
2007.1;657876500;13304100;2003.1;1;1;495.2;"SALVADOR";"BA";NA;NA;1984;"M";103130072
2007.1;92709907372;21309110;2003.1;1;1;438.8;"SÃO PAULO";"SP";NA;NA;1976;"M";203130015
2007.1;5739906466;15121100;2003.1;1;1;419;"DIAMANTE";"PB";NA;NA;1985;"M";103110155
2007.1;1365426467;14102100;2003.1;1;1;645.1;"PETROLINA";"PE";NA;NA;1983;"M";103110026
2007.1;5665453498;14102100;2003.1;1;1;617.8;"SÃO PAULO";"SP";NA;NA;1985;"M";103110041
2007.1;2918961701;14102100;2003.1;1;1;712.1;"RIO DE JANEIRO";"RJ";NA;NA;1986;"M";103110009
2007.1;5918362460;11107110;2003.1;1;1;474.2;"CAMPINA GRANDE";"PB";NA;NA;1984;"F";103110098
2007.1;5608893484;13304100;2003.1;1;1;569.2;"SÃO PAULO";"SP";NA;NA;1985;"M";103130047
2007.1;4940502414;13304100;2003.1;1;1;542.1;"CAMPO LARGO";"PR";NA;NA;1984;"F";103130054
2007.1;2191108407;21316210;2003.1;12;1;339;"UIRAÚNA";"PB";NA;NA;1967;"F";203130145
2007.1;3018212401;21316210;2003.1;12;1;344;"TRIUNFO";"PB";NA;NA;1966;"F";203130138
2007.1;5253340416;11107210;2003.1;1;1;502.7;"CAMPINA GRANDE";"PB";2;NA;1985;"M";103110106
2007.1;4793192432;15122100;2003.1;1;1;545.8;"CAMPINA GRANDE";"PB";NA;NA;1984;"F";103110189
2007.1;4760330470;14102100;2003.1;1;1;628.1;"CAMPINA GRANDE";"PB";NA;NA;1983;"M";103110036
2007.1;4585102469;14102100;2003.1;1;1;690.5;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103110011
2007.1;5280360414;14102100;2003.1;1;1;660.8;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103110017
2007.1;2504069421;41410100;2003.1;1;1;592.8;"CAMPINA GRANDE";"PB";NA;NA;1979;"F";403140019
2007.1;5878473445;14102100;2003.1;1;1;642.5;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103110028
2007.1;5283911438;14102100;2003.1;1;1;623.8;"RECIFE";"PE";NA;NA;1985;"M";103110037
2007.1;5171779430;14102100;2003.1;1;1;638.1;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103110029
2007.1;4493596465;14102100;2003.1;1;1;656;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";103110023
2007.1;5731069409;11107110;2003.1;1;1;461;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103110423
2007.1;4889052496;13309110;2003.1;1;1;493.7;"CAMPINA GRANDE";"PB";NA;NA;1983;"M";103130122
2007.1;4628663432;14102100;2003.1;1;1;729.3;"PATOS";"PB";1;NA;1984;"M";103110393
2007.1;5255933490;14102100;2003.1;1;1;676.7;"JOÃO PESSOA";"PB";NA;NA;1984;"M";103110013
2007.1;5636632436;14102100;2003.1;1;1;644.7;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103110027
2007.1;3784498426;15127100;2003.1;6;1;NA;"CAMPINA GRANDE";"PB";NA;NA;1981;"M";103110003
2007.1;5903006442;21309110;2003.1;1;1;489.8;"CAJAZEIRAS";"PB";NA;NA;1985;"F";203130037
2007.1;1916911439;21309210;2003.2;12;1;477;"JERICÓ";"PB";NA;NA;1970;"F";203230125
2007.1;4636006496;13304200;2003.2;1;1;578;"BRASÍLIA";"DF";NA;NA;1983;"M";103230083
2007.1;994831498;13317100;2003.2;5;1;NA;"SÃO PAULO";"SP";NA;NA;1980;"M";103230293
2007.1;3387915403;41410100;2003.2;2;1;NA;"SÃO PAULO";"SP";NA;NA;1980;"M";403240041
2007.1;2270414454;11124100;2003.2;1;1;538.8;"MACEIÓ";"AL";NA;NA;1977;"M";103210162
2007.1;5900518493;13317100;2003.2;1;1;536.2;"CARUARU";"PE";NA;NA;1985;"F";103230200
2007.1;4243844429;21309210;2003.2;1;1;427.2;"SÃO JOSÉ DE PIRANHAS";"PB";NA;NA;1982;"F";203230034
2007.1;498951332;21316110;2003.2;1;1;511;"CEDRO";"CE";NA;NA;1982;"F";203230079
2007.1;4194890450;21309210;2003.2;1;1;475.3;"POMBAL";"PB";NA;NA;1979;"M";203230016
2007.1;5132228470;15122100;2003.2;1;1;489;"CAMPINA GRANDE";"PB";NA;NA;1983;"M";103210244
2007.1;5568087466;13317100;2003.2;1;1;621.6;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103230176
2007.1;4720312446;13304200;2003.2;1;1;529.2;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103230084
2007.1;5900289443;13317100;2003.2;1;1;516;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103230204
2007.1;5265500405;13317100;2003.2;1;1;537.2;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103230199
2007.1;27644045813;21309110;2004.1;1;1;488.5;"SERRA GRANDE";"PB";NA;NA;1978;"M";204130013
2007.1;31183255349;21309110;2004.1;12;1;679;"AURORA";"CE";NA;NA;1966;"F";204130139
2007.1;5962336470;21309110;2004.1;1;1;502.7;"SÃO JOSÉ DE PIRANHAS";"PB";NA;NA;1985;"F";204130004
2007.1;1414044348;21309110;2004.1;1;1;497;"BARRO";"CE";NA;NA;1987;"M";204130006
2007.1;1333142358;21309110;2004.1;1;1;480.5;"BARRO";"CE";NA;NA;1985;"M";204130019
2007.1;4525013427;21309110;2004.1;1;1;476.7;"NAZAREZINHO";"PB";NA;NA;1983;"F";204130020
2007.1;5441976403;21309110;2004.1;1;1;476.7;"SANTA HELENA";"PB";NA;NA;1984;"F";204130021
2007.1;4465355408;21309110;2004.1;1;1;473.6;"UIRAÚNA";"PB";NA;NA;1981;"F";204130025
2007.1;5334582428;21309110;2004.1;1;1;463.2;"UIRAÚNA";"PB";NA;NA;1984;"M";204130027
2007.1;4905174473;21309110;2004.1;1;1;457;"RIO DAS PEDRAS";"SP";NA;NA;1983;"F";204130030
2007.1;86918630563;11124100;2004.1;1;1;538.5;"LAPÃO";"BA";NA;NA;1975;"M";104110285
2007.1;6314281431;21309110;2004.1;1;1;431;"ANTENOR NAVARRO";"PB";NA;NA;1985;"M";204130173
2007.1;5098816459;21309110;2004.1;1;1;NA;"SÃO JOSÉ DE PIRANHAS";"PB";NA;NA;1900;"F";204130154
2007.1;5597626400;21309110;2004.1;1;1;490;"SOUSA";"PB";NA;NA;1984;"M";204130011
2007.1;93127707487;21309110;2004.1;12;1;516;"SOUSA";"PB";NA;NA;1973;"M";204130138
2007.1;4688771428;11107110;2004.1;1;1;567;"CAMPINA GRANDE";"PB";NA;NA;1983;"M";104110079
2007.1;5192523494;15122100;2004.1;1;1;558.7;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";104110181
2007.1;6739185484;21309110;2004.1;1;1;428;"COREMAS";"PB";NA;NA;1983;"F";204130175
2007.1;3174898447;21309110;2004.1;1;1;453.1;"SOUSA";"PB";NA;NA;1980;"F";204130033
2007.1;2989826416;11126100;2004.1;1;1;531.1;"CAMPINA GRANDE";"PB";NA;NA;1978;"M";104110311
2007.1;6159905414;21309110;2004.1;1;1;441.3;"CAJAZEIRAS";"PB";NA;NA;1985;"M";204130039
2007.1;76887669404;21316110;2004.2;1;1;439.6;"CAJAZEIRAS";"PB";NA;NA;1969;"M";204230103
2007.1;26285546827;21316110;2004.2;1;1;468.3;"CAJAZEIRAS";"PB";NA;NA;1976;"M";204230086
2007.1;3440070492;11107110;2005.1;1;1;562.3;"CAMPINA GRANDE";"PB";NA;NA;1980;"M";105110714
2007.1;4173162405;11107110;2005.1;6;1;NA;"SÃO DOMINGOS";"PB";NA;NA;1981;"M";105110775
2007.1;3481055412;11107210;2005.1;6;1;NA;"COREMAS";"PB";NA;NA;1980;"M";105110776
2007.1;5086268460;21309210;2005.1;6;1;NA;"CAJAZEIRAS";"PB";NA;NA;1983;"F";205130001
2007.1;3247935452;13305110;2005.2;5;1;NA;"CAMPINA GRANDE";"PB";NA;NA;1979;"F";105230789
2007.1;5063827454;13305110;2006.1;5;1;NA;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";106130860
2007.1;846348470;21309110;2006.1;6;1;NA;"SÃO JOSÉ DE PIRANHAS";"PB";NA;NA;1982;"M";206130832
2007.1;4144080471;13305110;2006.1;5;1;NA;"CUITÉ";"PB";NA;NA;1981;"M";106130843
2007.1;30082986487;21309210;2006.2;1;1;538.1;"CONCEIÇÃO";"PB";NA;NA;1959;"M";206230646
2007.1;5801231463;13301100;2003.2;1;2;511.7;"TAGUATINGA";"DF";NA;NA;1985;"M";103230027
2007.1;1147075530;15121100;2004.1;1;2;461.7;"IRECÊ";"BA";NA;NA;1983;"M";104110147
2007.1;44598769220;13312110;2004.2;9;2;NA;"MANAUS";"AM";NA;NA;1973;"F";104230384
2007.1;1747556351;12205100;2005.1;1;2;703;"TERESINA";"PI";NA;NA;1986;"M";105120003
2007.1;5870665477;41410100;2005.1;1;2;553.2;"POMBAL";"PB";NA;NA;1987;"F";405110029
2007.1;5814883421;21312110;2005.1;1;2;491.5;"CAMPINA GRANDE";"PB";NA;NA;1987;"F";205130793
2007.1;867347503;13304100;2006.1;1;2;566.3;"JAGUARARI";"BA";NA;NA;1984;"F";106130179
2007.1;949656410;13301200;2006.2;2;2;NA;"JOÃO PESSOA";"PB";NA;NA;1979;"F";106230814
2007.1;5748067412;91402100;2006.2;2;3;NA;"PATOS";"PB";NA;NA;1982;"M";906240004
2007.1;1232683469;15122100;2000.1;1;4;541;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";100110160
2007.1;3233920407;13301100;2000.2;1;4;497;"CAMPINA GRANDE";"PB";NA;NA;1977;"F";100230034
2007.1;63604655315;11124100;2001.1;1;4;540;"FORTALEZA";"CE";NA;NA;1980;"M";101110268
2007.1;4073171470;14102100;2001.1;1;4;632;"RECIFE";"PE";NA;NA;1981;"M";101110022
2007.1;2120699429;14123100;2001.1;1;4;622;"SOUSA";"PB";NA;NA;1976;"M";101110237
2007.1;3666865429;13304100;2001.1;1;4;512;"ESPERANÇA";"PB";NA;NA;1982;"M";101130056
2007.1;4340112402;15121100;2001.1;1;4;479;"CAMPINA GRANDE";"PB";NA;NA;1981;"F";101110142
2007.1;2315137470;11107210;2001.1;1;4;515;"CAMPINA GRANDE";"PB";NA;NA;1977;"M";101110102
2007.1;2599611407;13304100;2001.1;1;4;460;"CAMPINA GRANDE";"PB";NA;NA;1977;"M";101130080
2007.1;1021766470;11126100;2001.1;1;4;559;"CAMPINA GRANDE";"PB";NA;NA;1981;"M";101110294
2007.1;67570399404;11107210;2001.2;5;4;NA;"CAMPINA GRANDE";"PB";NA;NA;1978;"M";101210277
2007.1;4327775479;11124100;2001.2;1;4;440;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";101210243
2007.1;3236873426;14123100;2001.2;1;4;564;"CAMPINA GRANDE";"PB";NA;NA;1979;"M";101210152
2007.1;95191127404;21309210;2001.2;1;4;428;NA;NA;NA;NA;1973;"M";201230026
2007.1;4039273400;21316110;2001.2;1;4;463;NA;NA;NA;NA;1979;"M";201230081
2007.1;42419999487;21309210;2001.2;12;4;420;NA;NA;NA;NA;1900;"F";201230159
2007.1;30384869491;21312210;2001.2;12;4;481;NA;NA;NA;NA;1900;"F";201230138
2007.1;44180462400;21309210;2001.2;12;4;431;NA;NA;NA;NA;1900;"F";201230158
2007.1;3253998401;13304200;2001.2;1;4;468;"JOÃO PESSOA";"PB";NA;NA;1980;"M";101230113
2007.1;747656479;15122100;2001.2;1;4;486;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";101210099
2007.1;4573259414;13301200;2001.2;1;4;491;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";101230079
2007.1;4926497409;15122100;2002.1;1;4;558.3;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";102110170
2007.1;4601466458;15122100;2002.1;1;4;517;"PATOS";"PB";NA;NA;1983;"F";102110197
2007.1;11111111111;11126100;2002.1;1;4;507.8;"SOUSA";"PB";NA;NA;1982;"M";102110308
2007.1;4731664454;11128100;2002.1;1;4;543.5;"RECIFE";"PE";NA;NA;1983;"M";102110349
2007.1;36920690497;21309110;2002.1;1;4;447.7;"FORTALEZA";"CE";NA;NA;1963;"F";202130025
2007.1;1311592407;14123100;2002.1;1;4;643.7;"JOÃO PESSOA";"PB";NA;NA;1982;"F";102110228
2007.1;3976293466;13304100;2002.1;1;4;556;"CONCEIÇÃO";"PB";NA;NA;1979;"F";102130049
2007.1;4237920402;11126100;2002.1;1;4;504.3;"CAMPINA GRANDE";"PB";NA;NA;1981;"F";102110310
2007.1;2442560470;13317100;2002.2;6;4;NA;"CAMPINA GRANDE";"PB";NA;NA;1977;"M";102230339
2007.1;1307498426;15122100;2002.2;1;4;492.2;"RIO DE JANEIRO";"RJ";NA;NA;1984;"F";102210074
2007.1;4231329460;13317100;2002.2;1;4;597.5;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";102230179
2007.1;4423104474;11124100;2002.2;1;4;454.1;"RIO DE JANEIRO";"RJ";NA;NA;1983;"F";102210176
2007.1;5259227417;13304100;2003.1;1;4;524.7;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103130060
2007.1;57055866472;21312110;2003.1;12;4;259;"ANTENOR NAVARRO";"PB";NA;NA;1955;"F";203130169
2007.1;74404377568;15121100;2003.1;1;4;464;"CAETITÉ";"BA";NA;NA;1977;"M";103110419
2007.1;5911904438;13304100;2003.1;1;4;507.1;"FORTALEZA";"CE";NA;NA;1985;"M";103130068
2007.1;1458751562;14123100;2003.1;1;4;584;"ITABUNA";"BA";NA;NA;1983;"M";103110399
2007.1;1294019430;21309110;2003.1;1;4;504;"BRASÍLIA";"DF";NA;NA;1981;"M";203130182
2007.1;4083893460;14123100;2003.1;1;4;621.1;"RIO DE JANEIRO";"RJ";NA;NA;1981;"M";103110242
2007.1;5768030492;14123100;2003.1;1;4;674.7;"RECIFE";"PE";NA;NA;1985;"M";103110222
2007.1;4267408408;21316210;2003.1;1;4;447.3;"SOUSA";"PB";NA;NA;1983;"M";203130106
2007.1;2262209405;15108100;2003.1;1;4;510;"CAMPINA GRANDE";"PB";NA;NA;1977;"M";103110117
2007.1;3109466465;15122100;2003.1;1;4;534.3;"CAMPINA GRANDE";"PB";NA;NA;1979;"F";103110202
2007.1;5181052452;11128100;2003.1;1;4;503.8;"CAMPINA GRANDE";"PB";NA;NA;1982;"F";103110383
2007.1;4197707479;14102100;2003.1;1;4;646;"CAMPINA GRANDE";"PB";NA;NA;1981;"M";103110025
2007.1;4875756445;13304100;2003.1;1;4;488.2;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103130077
2007.1;5836835411;13301100;2003.1;1;4;558.6;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103130023
2007.1;2013562446;21309110;2003.1;1;4;485.3;"CAJAZEIRAS";"PB";NA;NA;1974;"M";203130038
2007.1;5129492471;11107210;2003.2;6;4;NA;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";103210265
2007.1;4562455454;14102100;2003.2;1;4;607;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103210014
2007.1;5243529419;14123100;2003.2;1;4;580;"CAMPINA GRANDE";"PB";NA;NA;1984;"F";103210118
2007.1;5304232437;15122100;2003.2;1;4;516.7;"CAMPINA GRANDE";"PB";NA;NA;1985;"M";103210068
2007.1;57658005487;21312210;2003.2;12;4;371;"MALTA";"PB";NA;NA;1956;"F";203230111
2007.1;906594499;15122100;2003.2;1;4;502.1;"SÃO BERNARDO DO CAMPO";"SP";NA;NA;1984;"M";103210088
2007.1;1550762567;11126100;2003.2;1;4;452.6;"CAMPO ALEGRE DE LOURDES";"BA";NA;NA;1983;"M";103210209
2007.1;5807479483;14102100;2003.2;1;4;597.5;"UAUÁ";"BA";NA;NA;1985;"M";103210023
2007.1;74434306391;12205100;2003.2;1;4;676.3;"RUSSAS";"CE";NA;NA;1979;"M";103220025
2007.1;4970109419;15122100;2003.2;1;4;498.5;"SOUSA";"PB";NA;NA;1983;"M";103210092
2007.1;5132230458;11124100;2003.2;1;4;529.1;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";103210169
2007.1;5031242493;15122100;2003.2;1;4;508;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";103210084
2007.1;3325201458;13304200;2003.2;6;4;NA;"CAMPINA GRANDE";"PB";NA;NA;1979;"M";103230276
2007.1;5365854403;21316210;2004.1;1;4;473;"CAJAZEIRAS";"PB";NA;NA;1986;"M";204130111
2007.1;6460841438;14123100;2004.1;1;4;590;"GARANHUNS";"PE";NA;NA;1986;"M";104110258
2007.1;73874051404;13312110;2004.1;12;4;500;"BOQUEIRÃO";"PB";NA;NA;1965;"F";104130215
2007.1;52643670434;21312110;2004.1;12;4;473;"ANTENOR NAVARRO";"MG";NA;NA;1961;"F";204130149
2007.1;5685640498;21309110;2004.1;1;4;486.3;"UIRAÚNA";"PB";NA;NA;1983;"M";204130015
2007.1;914910370;21309110;2004.1;1;4;482.5;"AURORA";"CE";NA;NA;1985;"M";204130016
2007.1;4453475462;15121100;2004.1;1;4;523.5;"BRASÍLIA";"DF";NA;NA;1982;"M";104110156
2007.1;3039095447;15121100;2004.1;1;4;510.3;"SÃO PAULO";"SP";NA;NA;1980;"M";104110157
2007.1;28352671820;21309110;2004.1;1;4;458.1;"SOUSA";"PB";NA;NA;1975;"M";204130029
2007.1;6184895419;14102100;2004.1;1;4;740.3;"CAMPINA GRANDE";"PB";NA;NA;1986;"F";104110001
2007.1;5639731451;11128100;2004.1;1;4;509.1;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";104110374
2007.1;1248565436;14102100;2004.1;1;4;642.2;"CAMPINA GRANDE";"PB";NA;NA;1982;"M";104110013
2007.1;5090006490;21316210;2004.1;1;4;517.8;"ANTENOR NAVARRO";"PB";NA;NA;1983;"M";204130100
2007.1;4876451460;21316210;2004.1;1;4;486.3;"BELENZINHO";"SP";NA;NA;1981;"M";204130104
2007.1;5516933471;13301100;2004.1;1;4;556.1;"CAMPINA GRANDE";"PB";NA;NA;1985;"F";104130023
2007.1;5076009402;13301100;2004.1;1;4;553.3;"CAMPINA GRANDE";"PB";NA;NA;1984;"M";104130025
2007.1;6658566445;11124100;2004.2;1;4;498.3;"CAJAZEIRAS";"PB";NA;NA;1987;"M";104210176
2007.1;1925919595;14123100;2004.2;1;4;544;"JUAZEIRO";"BA";NA;NA;1985;"M";104210221
2007.1;87515431415;15122100;2004.2;1;4;485;"CAICÓ";"RN";NA;NA;1984;"M";104210228
2007.1;4987389495;15122100;2004.2;1;4;481;"CATOLÉ DO ROCHA";"PB";NA;NA;1984;"M";104210225
2007.1;5352019403;21316110;2004.2;1;4;437.6;"OLINDA";"PE";NA;NA;1986;"M";204230107
